match_id,date,team,opponent,competition_type,is_home,is_neutral,comp_type_code,goals_for,goals_against,team_elo_before,opponent_elo_before,elo_diff,team_fifa_rank_before,opponent_fifa_rank_before,fifa_rank_diff,team_fifa_points_before,opponent_fifa_points_before,fifa_points_diff,team_days_since_last_match,opponent_days_since_last_match,rest_days_diff,team_win_rate_last_5,opponent_win_rate_last_5,win_rate_last_5_diff,team_win_rate_last_10,opponent_win_rate_last_10,win_rate_last_10_diff,team_draw_rate_last_5,opponent_draw_rate_last_5,draw_rate_last_5_diff,team_draw_rate_last_10,opponent_draw_rate_last_10,draw_rate_last_10_diff,team_loss_rate_last_5,opponent_loss_rate_last_5,loss_rate_last_5_diff,team_loss_rate_last_10,opponent_loss_rate_last_10,loss_rate_last_10_diff,team_points_per_game_last_5,opponent_points_per_game_last_5,points_per_game_last_5_diff,team_points_per_game_last_10,opponent_points_per_game_last_10,points_per_game_last_10_diff,team_avg_goals_for_last_5,opponent_avg_goals_for_last_5,avg_goals_for_last_5_diff,team_avg_goals_for_last_10,opponent_avg_goals_for_last_10,avg_goals_for_last_10_diff,team_avg_goals_against_last_5,opponent_avg_goals_against_last_5,avg_goals_against_last_5_diff,team_avg_goals_against_last_10,opponent_avg_goals_against_last_10,avg_goals_against_last_10_diff,team_goal_diff_avg_last_5,opponent_goal_diff_avg_last_5,goal_diff_avg_last_5_diff,team_goal_diff_avg_last_10,opponent_goal_diff_avg_last_10,goal_diff_avg_last_10_diff,team_clean_sheet_rate_last_5,opponent_clean_sheet_rate_last_5,clean_sheet_rate_last_5_diff,team_clean_sheet_rate_last_10,opponent_clean_sheet_rate_last_10,clean_sheet_rate_last_10_diff,team_failed_to_score_rate_last_5,opponent_failed_to_score_rate_last_5,failed_to_score_rate_last_5_diff,team_failed_to_score_rate_last_10,opponent_failed_to_score_rate_last_10,failed_to_score_rate_last_10_diff,team_xg_for_last_5,opponent_xg_for_last_5,xg_for_last_5_diff,team_xg_for_last_10,opponent_xg_for_last_10,xg_for_last_10_diff,team_xg_against_last_5,opponent_xg_against_last_5,xg_against_last_5_diff,team_xg_against_last_10,opponent_xg_against_last_10,xg_against_last_10_diff,team_xgot_for_last_5,opponent_xgot_for_last_5,xgot_for_last_5_diff,team_xgot_for_last_10,opponent_xgot_for_last_10,xgot_for_last_10_diff,team_xgot_against_last_5,opponent_xgot_against_last_5,xgot_against_last_5_diff,team_xgot_against_last_10,opponent_xgot_against_last_10,xgot_against_last_10_diff,team_shots_for_last_5,opponent_shots_for_last_5,shots_for_last_5_diff,team_shots_for_last_10,opponent_shots_for_last_10,shots_for_last_10_diff,team_shots_against_last_5,opponent_shots_against_last_5,shots_against_last_5_diff,team_shots_against_last_10,opponent_shots_against_last_10,shots_against_last_10_diff,team_shots_on_target_for_last_5,opponent_shots_on_target_for_last_5,shots_on_target_for_last_5_diff,team_shots_on_target_for_last_10,opponent_shots_on_target_for_last_10,shots_on_target_for_last_10_diff,team_shots_on_target_against_last_5,opponent_shots_on_target_against_last_5,shots_on_target_against_last_5_diff,team_shots_on_target_against_last_10,opponent_shots_on_target_against_last_10,shots_on_target_against_last_10_diff,team_big_chances_for_last_5,opponent_big_chances_for_last_5,big_chances_for_last_5_diff,team_big_chances_for_last_10,opponent_big_chances_for_last_10,big_chances_for_last_10_diff,team_big_chances_against_last_5,opponent_big_chances_against_last_5,big_chances_against_last_5_diff,team_big_chances_against_last_10,opponent_big_chances_against_last_10,big_chances_against_last_10_diff,team_corners_for_last_5,opponent_corners_for_last_5,corners_for_last_5_diff,team_corners_for_last_10,opponent_corners_for_last_10,corners_for_last_10_diff,team_corners_against_last_5,opponent_corners_against_last_5,corners_against_last_5_diff,team_corners_against_last_10,opponent_corners_against_last_10,corners_against_last_10_diff,team_possession_avg_last_5,opponent_possession_avg_last_5,possession_avg_last_5_diff,team_possession_avg_last_10,opponent_possession_avg_last_10,possession_avg_last_10_diff,team_pass_accuracy_avg_last_5,opponent_pass_accuracy_avg_last_5,pass_accuracy_avg_last_5_diff,team_pass_accuracy_avg_last_10,opponent_pass_accuracy_avg_last_10,pass_accuracy_avg_last_10_diff,team_goals_prevented_last_5,opponent_goals_prevented_last_5,goals_prevented_last_5_diff,team_goals_prevented_last_10,opponent_goals_prevented_last_10,goals_prevented_last_10_diff,team_xg_diff_last_5,opponent_xg_diff_last_5,xg_diff_last_5_diff,team_xg_diff_last_10,opponent_xg_diff_last_10,xg_diff_last_10_diff,target_result,target_win
2021-06-11_IQ_HK,2021-06-11,Iraq,Hong Kong,qualifier,0,1,1,1,0,1630.0,1170.0,460.0,70.0,,,,,,4.0,8.0,-4.0,0.8333333333333334,,,0.7142857142857143,,,0.16666666666666666,,,0.2857142857142857,,,0.0,,,0.0,,,2.6666666666666665,,,2.4285714285714284,,,2.8333333333333335,,,2.4285714285714284,,,0.8333333333333334,,,0.7142857142857143,,,2.0,,,1.7142857142857142,,,0.3333333333333333,,,0.42857142857142855,,,0.16666666666666666,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1666666666666665,,,2.5714285714285716,,,1.1666666666666667,,,1.4285714285714286,,,0.8333333333333334,,,1.1428571428571428,,,0.5,,,0.42857142857142855,,,,,,,,,,,,,,,0.5,,,0.8571428571428571,,,0.3333333333333333,,,0.42857142857142855,,,10.166666666666666,,,17.0,,,,,,,,,,,,,,,,,,,,,win,1.0
2021-06-15_DE_FR,2021-06-15,France,Germany,continental_cup,0,0,3,1,0,2087.0,1935.0,152.0,2.0,,,,,,7.0,8.0,-1.0,0.75,0.625,0.125,0.75,0.625,0.125,0.25,0.125,0.125,0.25,0.125,0.125,0.0,0.25,-0.25,0.0,0.25,-0.25,2.5,2.0,0.5,2.5,2.0,0.5,1.75,2.25,-0.5,1.75,2.25,-0.5,0.25,0.75,-0.5,0.25,0.75,-0.5,1.5,1.5,0.0,1.5,1.5,0.0,0.75,0.5,0.25,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,17.125,,,17.125,,,3.375,,,3.375,,,6.0,,,6.0,,,0.5,,,0.5,,,,,,,,,,,,,,,9.75,,,9.75,,,0.5,,,0.5,,,62.125,,,62.125,,,77.85983357915674,,,77.85983357915674,,,,,,,,,,,,,,,win,1.0
2021-06-15_IR_IQ,2021-06-15,Iraq,Iran,qualifier,0,1,1,0,1,1633.0,1793.0,-160.0,70.0,,,,,,4.0,4.0,0.0,0.8571428571428571,1.0,-0.1428571428571429,0.7777777777777778,1.0,-0.2222222222222222,0.14285714285714285,0.0,0.14285714285714285,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.7142857142857144,3.0,-0.2857142857142856,2.5555555555555554,3.0,-0.44444444444444464,2.4285714285714284,5.0,-2.5714285714285716,2.111111111111111,5.0,-2.888888888888889,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5555555555555556,0.2857142857142857,0.2698412698412699,1.8571428571428572,4.714285714285714,-2.857142857142857,1.5555555555555556,4.714285714285714,-3.158730158730159,0.5714285714285714,0.7142857142857143,-0.1428571428571429,0.5555555555555556,0.7142857142857143,-0.15873015873015872,0.14285714285714285,0.0,0.14285714285714285,0.2222222222222222,0.0,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,5.571428571428571,,,4.888888888888889,,,1.2857142857142858,,,1.3333333333333333,,,1.2857142857142858,,,1.3333333333333333,,,0.42857142857142855,,,0.3333333333333333,,,,,,,,,,,,,,,4.428571428571429,,,3.7777777777777777,,,0.2857142857142857,,,0.3333333333333333,,,28.714285714285715,,,28.77777777777778,,,,,,,,,,,,,,,,,,,,,loss,0.0
2021-06-19_HU_FR,2021-06-19,France,Hungary,continental_cup,0,0,3,1,1,2108.0,1719.0,389.0,2.0,,,,,,4.0,4.0,0.0,1.0,0.5555555555555556,0.4444444444444444,0.8181818181818182,0.45454545454545453,0.3636363636363637,0.0,0.1111111111111111,-0.1111111111111111,0.18181818181818182,0.2727272727272727,-0.09090909090909088,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.2727272727272727,-0.2727272727272727,3.0,1.7777777777777777,1.2222222222222223,2.6363636363636362,1.6363636363636365,0.9999999999999998,1.6666666666666667,1.6666666666666667,0.0,1.5454545454545454,1.9090909090909092,-0.36363636363636376,0.0,1.2222222222222223,-1.2222222222222223,0.18181818181818182,1.5454545454545454,-1.3636363636363635,1.6666666666666667,0.4444444444444444,1.2222222222222223,1.3636363636363635,0.36363636363636365,0.9999999999999999,1.0,0.4444444444444444,0.5555555555555556,0.8181818181818182,0.36363636363636365,0.4545454545454546,0.0,0.4444444444444444,-0.4444444444444444,0.0,0.36363636363636365,-0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,12.555555555555555,,,13.545454545454545,,,5.222222222222222,,,5.181818181818182,,,5.0,,,4.636363636363637,,,0.5555555555555556,,,0.6363636363636364,,,,,,,,,,,,,,,7.0,,,7.909090909090909,,,2.111111111111111,,,1.7272727272727273,,,55.111111111111114,,,56.36363636363637,,,77.25817794022731,,,79.7262052431227,,,,,,,,,,,,,,,draw,0.0
2021-06-23_FR_PT,2021-06-23,France,Portugal,continental_cup,0,1,3,2,2,2091.0,2018.0,73.0,2.0,,,,,,4.0,4.0,0.0,0.7,0.6,0.09999999999999998,0.6428571428571429,0.5714285714285714,0.07142857142857151,0.3,0.1,0.19999999999999998,0.35714285714285715,0.21428571428571427,0.14285714285714288,0.0,0.3,-0.3,0.0,0.21428571428571427,-0.21428571428571427,2.4,1.9,0.5,2.2857142857142856,1.9285714285714286,0.357142857142857,1.4,2.5,-1.1,1.4285714285714286,2.2142857142857144,-0.7857142857142858,0.3,1.4,-1.0999999999999999,0.35714285714285715,1.2857142857142858,-0.9285714285714286,1.1,1.1,0.0,1.0714285714285714,0.9285714285714286,0.1428571428571428,0.7,0.5,0.19999999999999996,0.6428571428571429,0.5,0.1428571428571429,0.0,0.1,-0.1,0.0,0.07142857142857142,-0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,11.714285714285714,,,8.6,,,7.285714285714286,,,3.8,,,4.285714285714286,,,1.7,,,1.3571428571428572,,,,,,,,,,,,,,,4.8,,,6.428571428571429,,,2.8,,,2.0,,,48.5,,,52.642857142857146,,,76.05083724972488,,,79.93308468773145,,,,,,,,,,,,,,,draw,0.0
2021-06-28_FR_CH,2021-06-28,France,Switzerland,continental_cup,0,1,3,3,3,2086.0,1893.0,193.0,2.0,,,,,,5.0,8.0,-3.0,0.45454545454545453,0.45454545454545453,0.0,0.5294117647058824,0.625,-0.09558823529411764,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.47058823529411764,0.1875,0.28308823529411764,0.0,0.2727272727272727,-0.2727272727272727,0.0,0.1875,-0.1875,1.9090909090909092,1.6363636363636365,0.2727272727272727,2.0588235294117645,2.0625,-0.003676470588235503,1.6363636363636365,1.9090909090909092,-0.2727272727272727,1.5294117647058822,2.0,-0.47058823529411775,0.8181818181818182,1.4545454545454546,-0.6363636363636364,0.6470588235294118,1.25,-0.6029411764705882,0.8181818181818182,0.45454545454545453,0.3636363636363637,0.8823529411764706,0.75,0.13235294117647056,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.5294117647058824,0.1875,0.34191176470588236,0.0,0.2727272727272727,-0.2727272727272727,0.0,0.1875,-0.1875,,,,,,,,,,,,,,,,,,,,,,,,,9.636363636363637,,,11.411764705882353,,,10.818181818181818,,,7.9411764705882355,,,4.454545454545454,,,4.411764705882353,,,2.909090909090909,,,2.0,,,,,,,,,,,,,,,2.909090909090909,,,5.294117647058823,,,2.8181818181818183,,,1.8235294117647058,,,47.27272727272727,,,52.0,,,77.84198544087218,,,81.81190094488369,,,,,,,,,,,,,,,draw,0.0
2021-07-07_NA_SN,2021-07-07,Senegal,Namibia,regional_cup,0,1,5,1,2,1730.0,1329.0,401.0,20.0,,,,,,29.0,3.0,26.0,0.3333333333333333,0.5,-0.16666666666666669,0.3333333333333333,0.5,-0.16666666666666669,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.5,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.0,-0.33333333333333326,1.6666666666666667,2.0,-0.33333333333333326,1.1666666666666667,1.25,-0.08333333333333326,1.1666666666666667,1.25,-0.08333333333333326,0.5,0.75,-0.25,0.5,0.75,-0.25,0.6666666666666666,0.5,0.16666666666666663,0.6666666666666666,0.5,0.16666666666666663,0.5,0.25,0.25,0.5,0.25,0.25,0.3333333333333333,0.25,0.08333333333333331,0.3333333333333333,0.25,0.08333333333333331,,,,,,,,,,,,,,,,,,,,,,,,,4.833333333333333,,,4.833333333333333,,,3.3333333333333335,,,3.3333333333333335,,,1.5,,,1.5,,,0.5,,,0.5,,,,,,,,,,,,,,,1.6666666666666667,,,1.6666666666666667,,,2.0,,,2.0,,,32.666666666666664,,,32.666666666666664,,,,,,,,,,,,,,,,,,,,,loss,0.0
2021-07-09_SN_MZ,2021-07-09,Senegal,Mozambique,regional_cup,0,1,5,1,0,1694.0,1278.0,416.0,20.0,,,,,,2.0,2.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,-0.42857142857142855,0.14285714285714285,0.5714285714285714,-0.42857142857142855,1.4285714285714286,0.7142857142857143,0.7142857142857143,1.4285714285714286,0.7142857142857143,0.7142857142857143,1.1428571428571428,0.8571428571428571,0.2857142857142857,1.1428571428571428,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,-0.4285714285714286,0.2857142857142857,0.7142857142857143,-0.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,4.714285714285714,,,4.714285714285714,,,4.142857142857143,,,4.142857142857143,,,1.7142857142857142,,,1.7142857142857142,,,0.8571428571428571,,,0.8571428571428571,,,,,,,,,,,,,,,2.0,,,2.0,,,3.142857142857143,,,3.142857142857143,,,34.285714285714285,,,34.285714285714285,,,,,,,,,,,,,,,,,,,,,win,1.0
2021-07-13_SN_ZW,2021-07-13,Senegal,Zimbabwe,regional_cup,0,1,5,2,1,1697.0,1358.0,339.0,20.0,,,,,,4.0,2.0,2.0,0.5,0.2857142857142857,0.2142857142857143,0.375,0.2857142857142857,0.0892857142857143,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.5,0.2857142857142857,0.2142857142857143,0.16666666666666666,0.42857142857142855,-0.26190476190476186,0.125,0.42857142857142855,-0.30357142857142855,1.8333333333333333,1.1428571428571428,0.6904761904761905,1.625,1.1428571428571428,0.4821428571428572,1.5,0.5714285714285714,0.9285714285714286,1.125,0.5714285714285714,0.5535714285714286,0.8333333333333334,1.1428571428571428,-0.3095238095238094,0.625,1.1428571428571428,-0.5178571428571428,0.6666666666666666,-0.5714285714285714,1.2380952380952381,0.5,-0.5714285714285714,1.0714285714285714,0.3333333333333333,0.42857142857142855,-0.09523809523809523,0.5,0.42857142857142855,0.07142857142857145,0.0,0.5714285714285714,-0.5714285714285714,0.25,0.5714285714285714,-0.3214285714285714,,,,,,,,,,,,,,,,,,,,,,,,,4.166666666666667,,,4.375,,,4.0,,,4.25,,,2.1666666666666665,,,1.625,,,1.3333333333333333,,,1.25,,,,,,,,,,,,,,,3.0,,,2.5,,,3.6666666666666665,,,3.5,,,32.166666666666664,,,35.875,,,,,,,,,,,,,,,,,,,,,win,1.0
2021-07-14_SN_MW,2021-07-14,Senegal,Malawi,regional_cup,0,1,5,2,1,1702.0,1309.0,393.0,20.0,,,,,,1.0,1.0,0.0,0.8,0.3333333333333333,0.46666666666666673,0.4444444444444444,0.4444444444444444,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2,0.3333333333333333,-0.1333333333333333,0.1111111111111111,0.3333333333333333,-0.2222222222222222,2.4,1.3333333333333333,1.0666666666666667,1.7777777777777777,1.5555555555555556,0.2222222222222221,1.8,0.8333333333333334,0.9666666666666667,1.2222222222222223,0.7777777777777778,0.44444444444444453,0.8,1.1666666666666667,-0.3666666666666667,0.6666666666666666,1.2222222222222223,-0.5555555555555557,1.0,-0.3333333333333333,1.3333333333333333,0.5555555555555556,-0.4444444444444444,1.0,0.4,0.3333333333333333,0.06666666666666671,0.4444444444444444,0.4444444444444444,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2222222222222222,0.3333333333333333,-0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,5.666666666666667,,,5.8,,,4.333333333333333,,,3.6,,,2.0,,,2.0,,,1.3333333333333333,,,,,,,,,,,,,,,4.6,,,2.7777777777777777,,,4.8,,,3.3333333333333335,,,47.4,,,36.77777777777778,,,,,,,,,,,,,,,,,,,,,win,1.0
2021-07-16_SW_SN,2021-07-16,Senegal,Eswatini,regional_cup,0,1,5,2,2,1706.0,1219.0,487.0,20.0,,,,,,2.0,2.0,0.0,0.8,0.4,0.4,0.5,0.3,0.2,0.0,0.4,-0.4,0.4,0.4,0.0,0.2,0.2,0.0,0.1,0.3,-0.19999999999999998,2.4,1.6,0.7999999999999998,1.9,1.3,0.5999999999999999,1.6,1.2,0.40000000000000013,1.3,1.1,0.19999999999999996,0.8,0.8,0.0,0.7,1.2,-0.5,0.8,0.4,0.4,0.6,-0.1,0.7,0.4,0.2,0.2,0.4,0.2,0.2,0.0,0.2,-0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,6.6,,,5.4,,,4.5,,,5.4,,,3.0,,,2.0,,,1.3,,,,,,,,,,,,,,,4.6,,,2.9,,,4.4,,,3.2,,,48.8,,,39.0,,,,,,,,,,,,,,,,,,,,,draw,0.0
2021-07-18_ZA_SN,2021-07-18,Senegal,South Africa,regional_cup,0,0,5,0,0,1688.0,1506.0,182.0,20.0,,,,,,2.0,2.0,0.0,0.6,0.8,-0.20000000000000007,0.45454545454545453,0.5,-0.04545454545454547,0.2,0.2,0.0,0.45454545454545453,0.3,0.15454545454545454,0.2,0.0,0.2,0.09090909090909091,0.2,-0.1090909090909091,2.0,2.6,-0.6000000000000001,1.8181818181818181,1.8,0.018181818181818077,1.6,1.8,-0.19999999999999996,1.3636363636363635,1.4,-0.036363636363636376,1.2,0.0,1.2,0.8181818181818182,0.8,0.018181818181818188,0.4,1.8,-1.4,0.5454545454545454,0.6,-0.054545454545454564,0.2,1.0,-0.8,0.36363636363636365,0.5,-0.13636363636363635,0.0,0.2,-0.2,0.18181818181818182,0.3,-0.11818181818181817,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,6.454545454545454,,,7.4,,,5.181818181818182,,,5.0,,,3.090909090909091,,,4.0,,,2.090909090909091,,,,,,,,,,,,,,,4.2,,,2.8181818181818183,,,4.6,,,3.1818181818181817,,,48.0,,,39.63636363636363,,,,,,,,,,,,,,,,,,,,,draw,0.0
2021-09-01_FR_BA,2021-09-01,France,Bosnia,qualifier,1,0,1,1,1,2073.0,1628.0,445.0,2.0,,,,,,65.0,87.0,-22.0,0.3076923076923077,0.0,0.3076923076923077,0.45,0.0,0.45,0.6923076923076923,0.5714285714285714,0.1208791208791209,0.55,0.5714285714285714,-0.021428571428571352,0.0,0.42857142857142855,-0.42857142857142855,0.0,0.42857142857142855,-0.42857142857142855,1.6153846153846154,0.5714285714285714,1.043956043956044,1.9,0.5714285714285714,1.3285714285714285,1.8461538461538463,0.5714285714285714,1.2747252747252749,1.75,0.5714285714285714,1.1785714285714286,1.3846153846153846,1.1428571428571428,0.2417582417582418,1.0,1.1428571428571428,-0.1428571428571428,0.46153846153846156,-0.5714285714285714,1.0329670329670328,0.75,-0.5714285714285714,1.3214285714285714,0.3076923076923077,0.2857142857142857,0.02197802197802201,0.45,0.2857142857142857,0.1642857142857143,0.0,0.7142857142857143,-0.7142857142857143,0.0,0.7142857142857143,-0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,12.384615384615385,,,13.6,,,11.384615384615385,3.7142857142857144,7.670329670329671,8.7,3.7142857142857144,4.985714285714285,4.6923076923076925,,,4.95,,,3.4615384615384617,0.5714285714285714,2.8901098901098905,2.45,0.5714285714285714,1.8785714285714288,,,,,,,,,,,,,3.6153846153846154,,,5.7,,,3.3846153846153846,2.2857142857142856,1.098901098901099,2.3,2.2857142857142856,0.014285714285714235,46.84615384615385,,,52.15,,,86.26615982577358,,,82.80002769742427,,,,,,,,,,,,,,,draw,0.0
2021-09-01_NO_NL,2021-09-01,Norway,Netherlands,qualifier,1,0,1,1,1,1738.0,1921.0,-183.0,44.0,,,,,,87.0,66.0,21.0,0.625,0.7692307692307693,-0.14423076923076927,0.625,0.7,-0.07499999999999996,0.0,0.0,0.0,0.0,0.05,-0.05,0.375,0.23076923076923078,0.14423076923076922,0.375,0.25,0.125,1.875,2.3076923076923075,-0.4326923076923075,1.875,2.15,-0.2749999999999999,1.25,2.076923076923077,-0.8269230769230771,1.25,2.55,-1.2999999999999998,1.0,0.9230769230769231,0.07692307692307687,1.0,1.1,-0.10000000000000009,0.25,1.1538461538461537,-0.9038461538461537,0.25,1.45,-1.2,0.625,0.5384615384615384,0.08653846153846156,0.625,0.55,0.07499999999999996,0.25,0.23076923076923078,0.019230769230769218,0.25,0.15,0.1,,,,,,,,,,,,,,,,,,,,,,,,,14.375,,,14.375,,,7.625,,,7.625,,,4.25,,,4.25,,,2.375,,,2.375,,,,,,,,,,,,,,,7.75,,,7.75,,,3.125,,,3.125,,,61.375,,,61.375,,,86.43527643143102,,,86.43527643143102,,,,,,,,,,,,,,,draw,0.0
2021-09-01_SN_TG,2021-09-01,Senegal,Togo,qualifier,1,0,1,2,0,1683.0,1288.0,395.0,20.0,,,,,,45.0,85.0,-40.0,0.6,0.16666666666666666,0.43333333333333335,0.4166666666666667,0.16666666666666666,0.25,0.4,0.3333333333333333,0.06666666666666671,0.5,0.3333333333333333,0.16666666666666669,0.0,0.5,-0.5,0.08333333333333333,0.5,-0.4166666666666667,2.2,0.8333333333333334,1.3666666666666667,1.75,0.8333333333333334,0.9166666666666666,1.4,0.6666666666666666,0.7333333333333333,1.25,0.6666666666666666,0.5833333333333334,0.8,0.8333333333333334,-0.033333333333333326,0.75,0.8333333333333334,-0.08333333333333337,0.6,-0.16666666666666666,0.7666666666666666,0.5,-0.16666666666666666,0.6666666666666666,0.4,0.5,-0.09999999999999998,0.4166666666666667,0.5,-0.08333333333333331,0.2,0.5,-0.3,0.25,0.5,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,7.083333333333333,,,9.0,,,6.166666666666667,,,6.2,,,3.5833333333333335,,,5.0,,,2.5833333333333335,,,,,,,,,,,,,,,4.0,,,2.8333333333333335,,,3.8,,,3.4166666666666665,,,48.2,,,40.083333333333336,,,,,,,,,,,,,,,,,,,,,win,1.0
2021-09-02_KR_IQ,2021-09-02,Iraq,South Korea,qualifier,0,0,1,0,0,1622.0,1764.0,-142.0,70.0,,,,,,79.0,81.0,-2.0,0.625,0.8571428571428571,-0.2321428571428571,0.6363636363636364,0.8571428571428571,-0.22077922077922074,0.125,0.0,0.125,0.18181818181818182,0.0,0.18181818181818182,0.25,0.14285714285714285,0.10714285714285715,0.18181818181818182,0.14285714285714285,0.038961038961038974,2.0,2.5714285714285716,-0.5714285714285716,2.090909090909091,2.5714285714285716,-0.4805194805194808,2.0,3.4285714285714284,-1.4285714285714284,1.7272727272727273,3.4285714285714284,-1.701298701298701,0.75,0.7142857142857143,0.0357142857142857,0.6363636363636364,0.7142857142857143,-0.07792207792207795,1.25,2.7142857142857144,-1.4642857142857144,1.0909090909090908,2.7142857142857144,-1.6233766233766236,0.375,0.5714285714285714,-0.1964285714285714,0.45454545454545453,0.5714285714285714,-0.11688311688311687,0.375,0.14285714285714285,0.23214285714285715,0.36363636363636365,0.14285714285714285,0.2207792207792208,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,5.090909090909091,,,1.5,,,2.0,,,1.0,,,1.4545454545454546,,,1.0,,,1.0,,,,,,,,,,,,,,,4.5,,,3.8181818181818183,,,0.5,,,0.6363636363636364,,,29.5,,,32.27272727272727,,,,,,,,,,,,,,,,,,,,,draw,0.0
2021-09-04_UA_FR,2021-09-04,France,Ukraine,qualifier,0,0,1,1,1,2055.0,1780.0,275.0,2.0,,,,,,3.0,3.0,0.0,0.21428571428571427,0.42857142857142855,-0.21428571428571427,0.4090909090909091,0.36363636363636365,0.04545454545454547,0.7857142857142857,0.14285714285714285,0.6428571428571428,0.5909090909090909,0.22727272727272727,0.36363636363636365,0.0,0.42857142857142855,-0.42857142857142855,0.0,0.4090909090909091,-0.4090909090909091,1.4285714285714286,1.4285714285714286,0.0,1.8181818181818181,1.3181818181818181,0.5,1.6428571428571428,1.1428571428571428,0.5,1.6818181818181819,1.3636363636363635,0.31818181818181834,1.4285714285714286,1.7857142857142858,-0.3571428571428572,1.0,1.6818181818181819,-0.6818181818181819,0.21428571428571427,-0.6428571428571429,0.8571428571428572,0.6818181818181818,-0.3181818181818182,1.0,0.21428571428571427,0.0,0.21428571428571427,0.4090909090909091,0.09090909090909091,0.31818181818181823,0.0,0.42857142857142855,-0.42857142857142855,0.0,0.2727272727272727,-0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,12.909090909090908,,,10.5,,,7.909090909090909,,,3.9285714285714284,,,4.681818181818182,,,3.2142857142857144,,,2.227272727272727,,,,,,,,,,,,,,,3.4285714285714284,,,5.7272727272727275,,,3.0,,,2.090909090909091,,,45.285714285714285,,,51.40909090909091,,,85.84975634803882,,,82.94432988662716,,,,,,,,,,,,,,,draw,0.0
2021-09-04_LV_NO,2021-09-04,Norway,Latvia,qualifier,0,0,1,2,0,1743.0,1290.0,453.0,44.0,,,,,,3.0,3.0,0.0,0.375,0.42857142857142855,-0.05357142857142855,0.5,0.2727272727272727,0.2272727272727273,0.25,0.2857142857142857,-0.0357142857142857,0.2,0.18181818181818182,0.018181818181818188,0.375,0.2857142857142857,0.0892857142857143,0.3,0.5454545454545454,-0.24545454545454543,1.375,1.5714285714285714,-0.1964285714285714,1.7,1.0,0.7,0.75,2.4285714285714284,-1.6785714285714284,1.2,1.7272727272727273,-0.5272727272727273,1.25,2.5714285714285716,-1.3214285714285716,1.0,2.3636363636363638,-1.3636363636363638,-0.5,-0.14285714285714285,-0.35714285714285715,0.2,-0.6363636363636364,0.8363636363636364,0.375,0.0,0.375,0.5,0.0,0.5,0.25,0.0,0.25,0.2,0.18181818181818182,0.018181818181818188,,,,,,,,,,,,,,,,,,,,,,,,,11.625,,,14.7,,,9.125,,,7.5,,,2.25,,,4.4,,,2.875,,,2.3,,,,,,,,,,,,,,,5.25,,,7.0,,,3.625,,,3.1,,,58.625,,,62.3,,,85.99636530857367,,,86.64048120706431,,,,,,,,,,,,,,,win,1.0
