source,provider_match_id,source_url,date,competition,team,opponent,is_home,xg,xg_raw,possession_pct,possession_pct_raw,total_shots,total_shots_raw,shots_on_target,shots_on_target_raw,big_chances,big_chances_raw,corners,corners_raw,passes,passes_raw,passes_completed,passes_attempted,yellow_cards,yellow_cards_raw,xgot,xgot_raw,shots_off_target,shots_off_target_raw,blocked_shots,blocked_shots_raw,shots_inside_box,shots_inside_box_raw,shots_outside_box,shots_outside_box_raw,woodwork,woodwork_raw,touches_opposition_box,touches_opposition_box_raw,accurate_through_passes,accurate_through_passes_raw,offsides,offsides_raw,free_kicks,free_kicks_raw,long_passes,long_passes_raw,long_passes_completed,long_passes_attempted,final_third_passes,final_third_passes_raw,final_third_passes_completed,final_third_passes_attempted,crosses,crosses_raw,crosses_completed,crosses_attempted,xa,xa_raw,throw_ins,throw_ins_raw,fouls,fouls_raw,tackles,tackles_raw,tackles_completed,tackles_attempted,duels_won,duels_won_raw,clearances,clearances_raw,interceptions,interceptions_raw,errors_leading_to_shot,errors_leading_to_shot_raw,errors_leading_to_goal,errors_leading_to_goal_raw,goalkeeper_saves,goalkeeper_saves_raw,xgot_faced,xgot_faced_raw,goals_prevented,goals_prevented_raw,opponent_is_home,opponent_xg,opponent_possession_pct,opponent_total_shots,opponent_shots_on_target,opponent_big_chances,opponent_corners,opponent_passes,opponent_passes_completed,opponent_passes_attempted,opponent_yellow_cards,opponent_xgot,opponent_shots_off_target,opponent_blocked_shots,opponent_shots_inside_box,opponent_shots_outside_box,opponent_woodwork,opponent_touches_opposition_box,opponent_accurate_through_passes,opponent_offsides,opponent_free_kicks,opponent_long_passes,opponent_long_passes_completed,opponent_long_passes_attempted,opponent_final_third_passes,opponent_final_third_passes_completed,opponent_final_third_passes_attempted,opponent_crosses,opponent_crosses_completed,opponent_crosses_attempted,opponent_xa,opponent_throw_ins,opponent_fouls,opponent_tackles,opponent_tackles_completed,opponent_tackles_attempted,opponent_duels_won,opponent_clearances,opponent_interceptions,opponent_errors_leading_to_shot,opponent_errors_leading_to_goal,opponent_goalkeeper_saves,opponent_xgot_faced,opponent_goals_prevented,xg_diff,possession_pct_diff,total_shots_diff,shots_on_target_diff,big_chances_diff,corners_diff,passes_diff,passes_completed_diff,passes_attempted_diff,yellow_cards_diff,xgot_diff,shots_off_target_diff,blocked_shots_diff,shots_inside_box_diff,shots_outside_box_diff,woodwork_diff,touches_opposition_box_diff,accurate_through_passes_diff,offsides_diff,free_kicks_diff,long_passes_diff,long_passes_completed_diff,long_passes_attempted_diff,final_third_passes_diff,final_third_passes_completed_diff,final_third_passes_attempted_diff,crosses_diff,crosses_completed_diff,crosses_attempted_diff,xa_diff,throw_ins_diff,fouls_diff,tackles_diff,tackles_completed_diff,tackles_attempted_diff,duels_won_diff,clearances_diff,interceptions_diff,errors_leading_to_shot_diff,errors_leading_to_goal_diff,goalkeeper_saves_diff,xgot_faced_diff,goals_prevented_diff,source_team_page,red_cards,red_cards_raw,opponent_red_cards,red_cards_diff
flashscore,hQky412S,https://www.flashscore.com/match/football/burundi-IeBFvsBE/senegal-hOIsJLJr/summary/stats/overall/?mid=hQky412S,2024-09-09,,Burundi,Senegal,1,,,32.0,32%,2.0,2,1.0,1,,,2.0,2,62.0,62% (125/203),125.0,203.0,5.0,5.0,,,1.0,1,0.0,0.0,,,,,,,,,,,2.0,ATTACK 2 Corner kicks 11 2,,,,,,,,,,,,,,,,,,,15.0,DEFENSE 15,,,,,,,,,15.0,DEFENSE 15 Fouls 12 13,,,,,7.0,GOALKEEPING 7,,,,,0,,68.0,24.0,8.0,,11.0,83.0,391.0,473.0,4.0,,4.0,12.0,,,,,,2.0,,,,,,,,,,,,,12.0,,,,,,16.0,,,1.0,,,,-36.0,-22.0,-7.0,,-9.0,-21.0,-266.0,-270.0,1.0,,-3.0,-12.0,,,,,,0.0,,,,,,,,,,,,,3.0,,,,,,-1.0,,,6.0,,,Senegal,,,,
flashscore,hQky412S,https://www.flashscore.com/match/football/burundi-IeBFvsBE/senegal-hOIsJLJr/summary/stats/overall/?mid=hQky412S,2024-09-09,,Senegal,Burundi,0,,,68.0,68%,24.0,24,8.0,8,,,11.0,11,83.0,83% (391/473),391.0,473.0,4.0,4.0,,,4.0,4,12.0,12.0,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,,,,,12.0,12 13 Interceptions 16,,,,,,,,,16.0,16,,,,,1.0,1,,,,,1,,32.0,2.0,1.0,,2.0,62.0,125.0,203.0,5.0,,1.0,0.0,,,,,,2.0,,,,,,,,,,,,,15.0,,,,,,15.0,,,7.0,,,,36.0,22.0,7.0,,9.0,21.0,266.0,270.0,-1.0,,3.0,12.0,,,,,,0.0,,,,,,,,,,,,,-3.0,,,,,,1.0,,,-6.0,,,Senegal,,,,
flashscore,OpbK7q33,https://www.flashscore.com/match/football/burkina-faso-bJOXzWga/senegal-hOIsJLJr/summary/stats/overall/?mid=OpbK7q33,2024-09-06,,Burkina Faso,Senegal,1,,,53.0,53%,6.0,6,2.0,2,,,0.0,0,83.0,83% (372/446),372.0,446.0,,,,,2.0,2,2.0,2.0,,,,,,,,,,,0.0,ATTACK 0 Corner kicks 5 3,,,,,,,,,,,,,,,,,,,20.0,DEFENSE 20,,,,,,,,,20.0,DEFENSE 20 Fouls 14 9,,,,,3.0,GOALKEEPING 3,,,,,0,,47.0,11.0,4.0,,5.0,81.0,316.0,391.0,,,5.0,2.0,,,,,,2.0,,,,,,,,,,,,,14.0,,,,,,9.0,,,1.0,,,,6.0,-5.0,-2.0,,-5.0,2.0,56.0,55.0,,,-3.0,0.0,,,,,,-2.0,,,,,,,,,,,,,6.0,,,,,,11.0,,,2.0,,,Senegal,,,,
flashscore,OpbK7q33,https://www.flashscore.com/match/football/burkina-faso-bJOXzWga/senegal-hOIsJLJr/summary/stats/overall/?mid=OpbK7q33,2024-09-06,,Senegal,Burkina Faso,0,,,47.0,47%,11.0,11,4.0,4,,,5.0,5,81.0,81% (316/391),316.0,391.0,,,,,5.0,5,2.0,2.0,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,,,,,14.0,14 9 Interceptions 9,,,,,,,,,9.0,9,,,,,1.0,1,,,,,1,,53.0,6.0,2.0,,0.0,83.0,372.0,446.0,,,2.0,2.0,,,,,,0.0,,,,,,,,,,,,,20.0,,,,,,20.0,,,3.0,,,,-6.0,5.0,2.0,,5.0,-2.0,-56.0,-55.0,,,3.0,0.0,,,,,,2.0,,,,,,,,,,,,,-6.0,,,,,,-11.0,,,-2.0,,,Senegal,,,,
flashscore,StTvuhPJ,https://www.flashscore.com/match/football/mauritania-Q5QPxhPn/senegal-hOIsJLJr/summary/stats/overall/?mid=StTvuhPJ,2024-06-09,,Mauritania,Senegal,1,,,30.0,30%,10.0,10,5.0,5,,,1.0,1,,,,,4.0,4.0,,,2.0,2,3.0,3.0,,,,,,,,,,,0.0,0,16.0,16,,,,,,,,,,,,,,,20.0,PASSES 20,16.0,DEFENSE 16,,,,,,,,,,,,,,,4.0,GOALKEEPING 4,,,,,0,,70.0,5.0,5.0,,2.0,,,,1.0,,0.0,0.0,,,,,,1.0,16.0,,,,,,,,,,,29.0,15.0,,,,,,,,,5.0,,,,-40.0,5.0,0.0,,-1.0,,,,3.0,,2.0,3.0,,,,,,-1.0,0.0,,,,,,,,,,,-9.0,1.0,,,,,,,,,-1.0,,,Senegal,,,,
flashscore,StTvuhPJ,https://www.flashscore.com/match/football/mauritania-Q5QPxhPn/senegal-hOIsJLJr/summary/stats/overall/?mid=StTvuhPJ,2024-06-09,,Senegal,Mauritania,0,,,70.0,70%,5.0,5,5.0,5,,,2.0,2,,,,,1.0,1.0,,,0.0,0,0.0,0.0,,,,,,,,,,,1.0,1,16.0,16,,,,,,,,,,,,,,,29.0,29,15.0,15,,,,,,,,,,,,,,,5.0,5,,,,,1,,30.0,10.0,5.0,,1.0,,,,4.0,,2.0,3.0,,,,,,0.0,16.0,,,,,,,,,,,20.0,16.0,,,,,,,,,4.0,,,,40.0,-5.0,0.0,,1.0,,,,-3.0,,-2.0,-3.0,,,,,,1.0,0.0,,,,,,,,,,,9.0,-1.0,,,,,,,,,1.0,,,Senegal,,,,
flashscore,nojhHlXC,https://www.flashscore.com/match/football/d-r-congo-phn9mm8H/senegal-hOIsJLJr/summary/stats/overall/?mid=nojhHlXC,2024-06-06,,D R Congo,Senegal,1,,,52.0,52%,10.0,10,5.0,5,,,2.0,2,,,,,2.0,2.0,,,5.0,5,0.0,0.0,,,,,,,,,,,1.0,1,13.0,13,,,,,,,,,,,,,,,15.0,PASSES 15,11.0,DEFENSE 11,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,48.0,8.0,2.0,,6.0,,,,1.0,,5.0,1.0,,,,,,5.0,12.0,,,,,,,,,,,23.0,8.0,,,,,,,,,4.0,,,,4.0,2.0,3.0,,-4.0,,,,1.0,,0.0,-1.0,,,,,,-4.0,1.0,,,,,,,,,,,-8.0,3.0,,,,,,,,,-3.0,,,Senegal,,,,
flashscore,nojhHlXC,https://www.flashscore.com/match/football/d-r-congo-phn9mm8H/senegal-hOIsJLJr/summary/stats/overall/?mid=nojhHlXC,2024-06-06,,Senegal,D R Congo,0,,,48.0,48%,8.0,8,2.0,2,,,6.0,6,,,,,1.0,1.0,,,5.0,5,1.0,1.0,,,,,,,,,,,5.0,5,12.0,12,,,,,,,,,,,,,,,23.0,23,8.0,8,,,,,,,,,,,,,,,4.0,4,,,,,1,,52.0,10.0,5.0,,2.0,,,,2.0,,5.0,0.0,,,,,,1.0,13.0,,,,,,,,,,,15.0,11.0,,,,,,,,,1.0,,,,-4.0,-2.0,-3.0,,4.0,,,,-1.0,,0.0,1.0,,,,,,4.0,-1.0,,,,,,,,,,,8.0,-3.0,,,,,,,,,3.0,,,Senegal,,,,
flashscore,fykRBMxB,https://www.flashscore.com/match/football/benin-tKuIoRxU/senegal-hOIsJLJr/summary/stats/overall/?mid=fykRBMxB,2024-03-26,,Benin,Senegal,1,,,68.0,68%,6.0,6,2.0,2,,,3.0,3,,,,,1.0,1.0,,,4.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,32.0,2.0,1.0,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,36.0,4.0,1.0,,1.0,,,,-1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Senegal,,,,
flashscore,fykRBMxB,https://www.flashscore.com/match/football/benin-tKuIoRxU/senegal-hOIsJLJr/summary/stats/overall/?mid=fykRBMxB,2024-03-26,,Senegal,Benin,0,,,32.0,32%,2.0,2,1.0,1,,,2.0,2,,,,,2.0,2.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,,,,,1,,68.0,6.0,2.0,,3.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,-36.0,-4.0,-1.0,,-1.0,,,,1.0,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Senegal,,,,
flashscore,r1oNC2N4,https://www.flashscore.com/match/football/gabon-YJL8W78U/senegal-hOIsJLJr/summary/stats/overall/?mid=r1oNC2N4,2024-03-22,,Gabon,Senegal,1,,,64.0,64%,9.0,9,3.0,3,,,8.0,8,,,,,4.0,4.0,,,6.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,GOALKEEPING 0,,,,,0,,36.0,1.0,0.0,,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,28.0,8.0,3.0,,4.0,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Senegal,,,,
flashscore,r1oNC2N4,https://www.flashscore.com/match/football/gabon-YJL8W78U/senegal-hOIsJLJr/summary/stats/overall/?mid=r1oNC2N4,2024-03-22,,Senegal,Gabon,0,,,36.0,36%,1.0,1,0.0,0,,,4.0,4,,,,,1.0,1.0,,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,,,,1,,64.0,9.0,3.0,,8.0,,,,4.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-28.0,-8.0,-3.0,,-4.0,,,,-3.0,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Senegal,,,,
flashscore,2gvE7dbU,https://www.flashscore.com/match/football/ivory-coast-G2FRjBgn/senegal-hOIsJLJr/summary/stats/overall/?mid=2gvE7dbU,2024-01-29,,Ivory Coast,Senegal,1,1.0,1.0,43.0,43%,13.0,13,4.0,4,,,6.0,6,78.0,78% (340/434),340.0,434.0,4.0,4.0,,,7.0,7,2.0,2.0,,,,,,,,,,,6.0,ATTACK 6 Corner kicks 2 2,,,,,,,,,,,,,,,,,,,25.0,DEFENSE 25,,,,,,,,,25.0,DEFENSE 25 Fouls 26 10,,,,,3.0,GOALKEEPING 3,,,,,0,1.21,57.0,8.0,4.0,,2.0,84.0,485.0,579.0,3.0,,2.0,2.0,,,,,,3.0,,,,,,,,,,,,,26.0,,,,,,8.0,,,3.0,,,-0.2099999999999999,-14.0,5.0,0.0,,4.0,-6.0,-145.0,-145.0,1.0,,5.0,0.0,,,,,,3.0,,,,,,,,,,,,,-1.0,,,,,,17.0,,,0.0,,,Senegal,,,,
flashscore,2gvE7dbU,https://www.flashscore.com/match/football/ivory-coast-G2FRjBgn/senegal-hOIsJLJr/summary/stats/overall/?mid=2gvE7dbU,2024-01-29,,Senegal,Ivory Coast,0,1.21,1.21,57.0,57%,8.0,8,4.0,4,,,2.0,2,84.0,84% (485/579),485.0,579.0,3.0,3.0,,,2.0,2,2.0,2.0,,,,,,,,,,,3.0,3,,,,,,,,,,,,,,,,,,,26.0,26 10 Interceptions 8,,,,,,,,,8.0,8,,,,,3.0,3,,,,,1,1.0,43.0,13.0,4.0,,6.0,78.0,340.0,434.0,4.0,,7.0,2.0,,,,,,6.0,,,,,,,,,,,,,25.0,,,,,,25.0,,,3.0,,,0.2099999999999999,14.0,-5.0,0.0,,-4.0,6.0,145.0,145.0,-1.0,,-5.0,0.0,,,,,,-3.0,,,,,,,,,,,,,1.0,,,,,,-17.0,,,0.0,,,Senegal,,,,
flashscore,MsV2P41E,https://www.flashscore.com/match/football/guinea-lGDZlkOb/senegal-hOIsJLJr/summary/stats/overall/?mid=MsV2P41E,2024-01-23,,Guinea,Senegal,1,0.53,0.53,51.0,51%,4.0,4,1.0,1,,,0.0,0,81.0,81% (320/395),320.0,395.0,2.0,2.0,,,2.0,2,1.0,1.0,,,,,,,,,,,0.0,ATTACK 0 Corner kicks 6 1,,,,,,,,,,,,,,,,,,,16.0,DEFENSE 16,,,,,,,,,16.0,DEFENSE 16 Fouls 15 3,,,,,0.0,GOALKEEPING 0,,,,,0,1.64,49.0,12.0,2.0,,6.0,81.0,300.0,371.0,2.0,,4.0,6.0,,,,,,1.0,,,,,,,,,,,,,15.0,,,,,,8.0,,,1.0,,,-1.11,2.0,-8.0,-1.0,,-6.0,0.0,20.0,24.0,0.0,,-2.0,-5.0,,,,,,-1.0,,,,,,,,,,,,,1.0,,,,,,8.0,,,-1.0,,,Senegal,,,,
flashscore,MsV2P41E,https://www.flashscore.com/match/football/guinea-lGDZlkOb/senegal-hOIsJLJr/summary/stats/overall/?mid=MsV2P41E,2024-01-23,,Senegal,Guinea,0,1.64,1.64,49.0,49%,12.0,12,2.0,2,,,6.0,6,81.0,81% (300/371),300.0,371.0,2.0,2.0,,,4.0,4,6.0,6.0,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,15.0,15 3 Interceptions 8,,,,,,,,,8.0,8,,,,,1.0,1,,,,,1,0.53,51.0,4.0,1.0,,0.0,81.0,320.0,395.0,2.0,,2.0,1.0,,,,,,0.0,,,,,,,,,,,,,16.0,,,,,,16.0,,,0.0,,,1.11,-2.0,8.0,1.0,,6.0,0.0,-20.0,-24.0,0.0,,2.0,5.0,,,,,,1.0,,,,,,,,,,,,,-1.0,,,,,,-8.0,,,1.0,,,Senegal,,,,
flashscore,riWbQpn8,https://www.flashscore.com/match/football/cameroon-zk1uVG2D/senegal-hOIsJLJr/summary/stats/overall/?mid=riWbQpn8,2024-01-19,,Cameroon,Senegal,1,1.22,1.22,47.0,47%,6.0,6,3.0,3,,,8.0,8,77.0,77% (257/335),257.0,335.0,1.0,1.0,,,1.0,1,2.0,2.0,,,,,,,,,,,8.0,ATTACK 8 Corner kicks 9 3,,,,,,,,,,,,,,,,,,,14.0,DEFENSE 14,,,,,,,,,14.0,DEFENSE 14 Fouls 14 5,,,,,0.0,GOALKEEPING 0,,,,,0,0.43,53.0,6.0,1.0,,9.0,81.0,306.0,376.0,3.0,,2.0,3.0,,,,,,0.0,,,,,,,,,,,,,14.0,,,,,,4.0,,,0.0,,,0.79,-6.0,0.0,2.0,,-1.0,-4.0,-49.0,-41.0,-2.0,,-1.0,-1.0,,,,,,8.0,,,,,,,,,,,,,0.0,,,,,,10.0,,,0.0,,,Senegal,,,,
flashscore,riWbQpn8,https://www.flashscore.com/match/football/cameroon-zk1uVG2D/senegal-hOIsJLJr/summary/stats/overall/?mid=riWbQpn8,2024-01-19,,Senegal,Cameroon,0,0.43,0.43,53.0,53%,6.0,6,1.0,1,,,9.0,9,81.0,81% (306/376),306.0,376.0,3.0,3.0,,,2.0,2,3.0,3.0,,,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,14.0,14 5 Interceptions 4,,,,,,,,,4.0,4,,,,,0.0,0,,,,,1,1.22,47.0,6.0,3.0,,8.0,77.0,257.0,335.0,1.0,,1.0,2.0,,,,,,8.0,,,,,,,,,,,,,14.0,,,,,,14.0,,,0.0,,,-0.79,6.0,0.0,-2.0,,1.0,4.0,49.0,41.0,2.0,,1.0,1.0,,,,,,-8.0,,,,,,,,,,,,,0.0,,,,,,-10.0,,,0.0,,,Senegal,,,,
flashscore,StgW7xWt,https://www.flashscore.com/match/football/gambia-hADVg0uE/senegal-hOIsJLJr/summary/stats/overall/?mid=StgW7xWt,2024-01-15,,Gambia,Senegal,1,1.35,1.35,69.0,69%,14.0,14,6.0,6,,,6.0,6,,,,,2.0,2.0,,,8.0,8,,,,,,,,,,,,,6.0,ATTACK 6 Corner kicks 4 1,,,,,,,,,,,,,,,,,,,17.0,DEFENSE 17,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,0.98,31.0,12.0,2.0,,4.0,,,,0.0,,10.0,,,,,,,1.0,,,,,,,,,,,,,14.0,,,,,,,,,3.0,,,0.3700000000000001,38.0,2.0,4.0,,2.0,,,,2.0,,-2.0,,,,,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,-1.0,,,Senegal,0.0,0.0,1.0,-1.0
flashscore,StgW7xWt,https://www.flashscore.com/match/football/gambia-hADVg0uE/senegal-hOIsJLJr/summary/stats/overall/?mid=StgW7xWt,2024-01-15,,Senegal,Gambia,0,0.98,0.98,31.0,31%,12.0,12,2.0,2,,,4.0,4,,,,,0.0,0.0,,,10.0,10,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,14.0,14,,,,,,,,,,,,,,,3.0,3,,,,,1,1.35,69.0,14.0,6.0,,6.0,,,,2.0,,8.0,,,,,,,6.0,,,,,,,,,,,,,17.0,,,,,,,,,2.0,,,-0.3700000000000001,-38.0,-2.0,-4.0,,-2.0,,,,-2.0,,2.0,,,,,,,-5.0,,,,,,,,,,,,,-3.0,,,,,,,,,1.0,,,Senegal,1.0,1.0,0.0,1.0
flashscore,rggyLWXm,https://www.flashscore.com/match/football/senegal-hOIsJLJr/togo-noW84S74/summary/stats/overall/?mid=rggyLWXm,2023-11-21,,Senegal,Togo,1,,,53.0,53%,15.0,15,3.0,3,,,1.0,1,,,,,2.0,2.0,,,10.0,10,2.0,2.0,,,,,,,,,,,5.0,5,20.0,20,,,,,,,,,,,,,,,20.0,PASSES 20,12.0,DEFENSE 12,,,,,,,,,,,,,,,3.0,GOALKEEPING 3,,,,,0,,47.0,9.0,3.0,,5.0,,,,2.0,,3.0,3.0,,,,,,6.0,17.0,,,,,,,,,,,17.0,14.0,,,,,,,,,3.0,,,,6.0,6.0,0.0,,-4.0,,,,0.0,,7.0,-1.0,,,,,,-1.0,3.0,,,,,,,,,,,3.0,-2.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,rggyLWXm,https://www.flashscore.com/match/football/senegal-hOIsJLJr/togo-noW84S74/summary/stats/overall/?mid=rggyLWXm,2023-11-21,,Togo,Senegal,0,,,47.0,47%,9.0,9,3.0,3,,,5.0,5,,,,,2.0,2.0,,,3.0,3,3.0,3.0,,,,,,,,,,,6.0,6,17.0,17,,,,,,,,,,,,,,,17.0,17,14.0,14,,,,,,,,,,,,,,,3.0,3,,,,,1,,53.0,15.0,3.0,,1.0,,,,2.0,,10.0,2.0,,,,,,5.0,20.0,,,,,,,,,,,20.0,12.0,,,,,,,,,3.0,,,,-6.0,-6.0,0.0,,4.0,,,,0.0,,-7.0,1.0,,,,,,1.0,-3.0,,,,,,,,,,,-3.0,2.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,6Bj8RYfK,https://www.flashscore.com/match/football/senegal-hOIsJLJr/south-sudan-bBswuetq/summary/stats/overall/?mid=6Bj8RYfK,2023-11-18,,Senegal,South Sudan,1,,,67.0,67%,25.0,25,10.0,10,,,5.0,5,,,,,0.0,0.0,,,12.0,12,3.0,3.0,,,,,,,,,,,5.0,5,9.0,9,,,,,,,,,,,,,,,17.0,PASSES 17,9.0,DEFENSE 9,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,33.0,6.0,1.0,,0.0,,,,2.0,,3.0,2.0,,,,,,3.0,14.0,,,,,,,,,,,9.0,6.0,,,,,,,,,6.0,,,,34.0,19.0,9.0,,5.0,,,,-2.0,,9.0,1.0,,,,,,2.0,-5.0,,,,,,,,,,,8.0,3.0,,,,,,,,,-5.0,,,Senegal,,,,
flashscore,6Bj8RYfK,https://www.flashscore.com/match/football/senegal-hOIsJLJr/south-sudan-bBswuetq/summary/stats/overall/?mid=6Bj8RYfK,2023-11-18,,South Sudan,Senegal,0,,,33.0,33%,6.0,6,1.0,1,,,0.0,0,,,,,2.0,2.0,,,3.0,3,2.0,2.0,,,,,,,,,,,3.0,3,14.0,14,,,,,,,,,,,,,,,9.0,9,6.0,6,,,,,,,,,,,,,,,6.0,6,,,,,1,,67.0,25.0,10.0,,5.0,,,,0.0,,12.0,3.0,,,,,,5.0,9.0,,,,,,,,,,,17.0,9.0,,,,,,,,,1.0,,,,-34.0,-19.0,-9.0,,-5.0,,,,2.0,,-9.0,-1.0,,,,,,-2.0,5.0,,,,,,,,,,,-8.0,-3.0,,,,,,,,,5.0,,,Senegal,,,,
flashscore,dYtMdwFd,https://www.flashscore.com/match/football/cameroon-zk1uVG2D/senegal-hOIsJLJr/summary/stats/overall/?mid=dYtMdwFd,2023-10-16,,Cameroon,Senegal,1,,,54.0,54%,10.0,10,3.0,3,,,4.0,4,,,,,1.0,1.0,,,6.0,6,1.0,1.0,,,,,,,,,,,2.0,2,11.0,11,,,,,,,,,,,,,,,28.0,PASSES 28,10.0,DEFENSE 10,,,,,,,,,,,,,,,2.0,GOALKEEPING 2,,,,,0,,46.0,8.0,2.0,,5.0,,,,3.0,,3.0,3.0,,,,,,1.0,12.0,,,,,,,,,,,24.0,10.0,,,,,,,,,2.0,,,,8.0,2.0,1.0,,-1.0,,,,-2.0,,3.0,-2.0,,,,,,1.0,-1.0,,,,,,,,,,,4.0,0.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,dYtMdwFd,https://www.flashscore.com/match/football/cameroon-zk1uVG2D/senegal-hOIsJLJr/summary/stats/overall/?mid=dYtMdwFd,2023-10-16,,Senegal,Cameroon,0,,,46.0,46%,8.0,8,2.0,2,,,5.0,5,,,,,3.0,3.0,,,3.0,3,3.0,3.0,,,,,,,,,,,1.0,1,12.0,12,,,,,,,,,,,,,,,24.0,24,10.0,10,,,,,,,,,,,,,,,2.0,2,,,,,1,,54.0,10.0,3.0,,4.0,,,,1.0,,6.0,1.0,,,,,,2.0,11.0,,,,,,,,,,,28.0,10.0,,,,,,,,,2.0,,,,-8.0,-2.0,-1.0,,1.0,,,,2.0,,-3.0,2.0,,,,,,-1.0,1.0,,,,,,,,,,,-4.0,0.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,zgH2RcV8,https://www.flashscore.com/match/football/rwanda-4dPTyCvg/senegal-hOIsJLJr/summary/stats/overall/?mid=zgH2RcV8,2023-09-09,,Rwanda,Senegal,1,,,43.0,43%,3.0,3,2.0,2,,,3.0,3,,,,,,,,,1.0,1,,,,,,,,,,,,,3.0,ATTACK 3 Corner kicks 10 2,,,,,,,,,,,,,,,,,,,13.0,DEFENSE 13,,,,,,,,,,,,,,,1.0,GOALKEEPING 1,,,,,0,,57.0,11.0,2.0,,10.0,,,,,,9.0,,,,,,,1.0,,,,,,,,,,,,,10.0,,,,,,,,,1.0,,,,-14.0,-8.0,0.0,,-7.0,,,,,,-8.0,,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,zgH2RcV8,https://www.flashscore.com/match/football/rwanda-4dPTyCvg/senegal-hOIsJLJr/summary/stats/overall/?mid=zgH2RcV8,2023-09-09,,Senegal,Rwanda,0,,,57.0,57%,11.0,11,2.0,2,,,10.0,10,,,,,,,,,9.0,9,,,,,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,10.0,10,,,,,,,,,,,,,,,1.0,1,,,,,1,,43.0,3.0,2.0,,3.0,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,13.0,,,,,,,,,1.0,,,,14.0,8.0,0.0,,7.0,,,,,,8.0,,,,,,,-2.0,,,,,,,,,,,,,-3.0,,,,,,,,,0.0,,,Senegal,,,,
flashscore,vyVWln7O,https://www.flashscore.com/match/football/brazil-I9l9aqLq/senegal-hOIsJLJr/summary/stats/overall/?mid=vyVWln7O,2023-06-20,,Brazil,Senegal,1,,,63.0,63%,12.0,12,4.0,4,,,3.0,3,,,,,3.0,3.0,,,5.0,5,3.0,3.0,,,,,,,,,,,3.0,3,18.0,18,,,,,,,,,,,,,,,12.0,PASSES 12,13.0,DEFENSE 13,,,,,,,,,,,,,,,3.0,GOALKEEPING 3,,,,,0,,37.0,13.0,7.0,,3.0,,,,3.0,,4.0,2.0,,,,,,3.0,12.0,,,,,,,,,,,15.0,18.0,,,,,,,,,2.0,,,,26.0,-1.0,-3.0,,0.0,,,,0.0,,1.0,1.0,,,,,,0.0,6.0,,,,,,,,,,,-3.0,-5.0,,,,,,,,,1.0,,,Senegal,,,,
flashscore,vyVWln7O,https://www.flashscore.com/match/football/brazil-I9l9aqLq/senegal-hOIsJLJr/summary/stats/overall/?mid=vyVWln7O,2023-06-20,,Senegal,Brazil,0,,,37.0,37%,13.0,13,7.0,7,,,3.0,3,,,,,3.0,3.0,,,4.0,4,2.0,2.0,,,,,,,,,,,3.0,3,12.0,12,,,,,,,,,,,,,,,15.0,15,18.0,18,,,,,,,,,,,,,,,2.0,2,,,,,1,,63.0,12.0,4.0,,3.0,,,,3.0,,5.0,3.0,,,,,,3.0,18.0,,,,,,,,,,,12.0,13.0,,,,,,,,,3.0,,,,-26.0,1.0,3.0,,0.0,,,,0.0,,-1.0,-1.0,,,,,,0.0,-6.0,,,,,,,,,,,3.0,5.0,,,,,,,,,-1.0,,,Senegal,,,,
